tweet,class
#WorldMentalHealthDay I was diagnosed with depression when I was six years old. I am now 21. I now like to say I am 'having a depression' because I've found over the years constantly identifying myself with it actually makes it worse can make me sink deeper. Although...,depression
"i was diagnosed with anxiety and depression when i was 13 and then a few years ago i was diagnosed with ptsd , panic disorder and then clinical depression. i have a laundry list of problems but i need all of you on the planet. so when i think about that i try to show myself that",depression
Today I was diagnosed with depression 🙂,depression
"i was diagnosed with depression 5 years ago and today ive reached something new,,, today i was diagnosed with major depression :)",depression
"for real though i was diagnosed with depression when i was like 10 years old so i have no idea what my ""normal"" should be. i have no idea whether i'm in a good place emotionally or not",depression
tw//self harm  Storytime &lt;33 Earlier today I was on a confidence high so I decided to ask for my medication to be changed since it's not working at all. Let me backtrack I was diagnosed with major depression around a year ago but before then I still had it but untreated. Anyways+,depression
BECAUSE I was diagnosed with major depression I can see the world for what it is &amp; CHOOSE to be above it. There will be times when I need to stay still &amp; remain in the moment but I know when it's time to get up &amp; focus on what matters! Depression is a spiralling agent!,depression
Today I was diagnosed with clinical depression.. not sure how to feel about it,depression
"@kookiee_crumble @BTS_twt Friends so easy, this moment was really hard, and the fact that I was diagnosed with depression years before and my parents were  worried I threat with my life by being alone. BTS became the reason why I'm still here and  why I'm now an aeronautic engineer.  https://t.co/smDFAT98Sk",depression
Fun fact I was diagnosed with anxiety and depression BEFORE it was a TREND to you fake hoes,depression
"I was diagnosed with Clinical Depression, General Anxiety Disorder, and PTSD. I had to take 4 pills a day to help with my Dopamine and Serotonin levels. Therapy was hard because I don't like to cry in front of others. In my head, I didn't see an end in sight. (pt. 2)",depression
I was diagnosed with depression. I am always upbeat and happy 😁. Too happy at times. Why is it so difficult to to diagnose ADHD????? U have a guy who is super happy and bouncing off his seat as depressed.,depression
"So a few days ago I was diagnosed with Depression, Anxiety, Social Phobia, Panic Disorder, OCD, and PTSD. All the the severe-extreme level. Today I read that you can have PTSD and no memory of trauma. Now I sit here and wonder why I am terrified of sirens and what happened🧐.",depression
I set diagnosed my Depression year ago after doing a lot of research and asking my psychiatrist about it without hinting it was me...2 years later I was diagnosed with Depression.,depression
"@MUAMad3moiselle I was diagnosed with clinical depression little less than a year ago, but I am still in that stuck phase where I am still struggling with ups and downs. I was doing really good for a while, and I feel like I'm in a hole again. I'm going to try to go out more often, worth a try",depression
"@lovelyYoungjo Sorry to see this :"") When I was diagnosed with depression and ACA (my dad is alchlic) and after mental abuse at work I ended up on a group therapy for 6 months... my friends were like ""you are overreacting... group therapy at mental hospital, Crazy? xD"" Now they are ex friends.",depression
"I was diagnosed with depression at 14, in 1999.  The night before my first ever psychology appointment I listened to ""The Couch"", a catchy and complex song like only @Alanis can do  https://t.co/kdIv8BbWoz #music #mentalhealth",depression
"remember when i was diagnosed with depression, anxiety, cptsd, and a nightmare disorder and my therapist was just like “you should try lavender essential oils”",depression
1//I was diagnosed with depression and social anxiety disorder after knowing I've had something up since my sophomore year of high school. I was too afraid to reach out and get the help I needed until I reached a breaking point over the summer.,depression
@willesdengooner @shannonrosa Something else that just occurred to me.  Many late diagnosed adults have a long history of challenges and misdiagnosis.  When I was young autistics were held in secure hospitals as a matter of course.  I was diagnosed with anxiety and depression as a teenager.,depression
"@NiliPatera @Violetmoomin1 I was diagnosed with depression at an early age, 8 or 9, and I think that kind of covered up my symptoms when I first started having problems with bipolar. I kind of knew, though.",depression
#DisabledinSTEM I'm a year into recovery from a bad psychotic episode (1 month in the hospital and 3mos off work). I was diagnosed with depression with psychotic features which includes delusional thinking &amp; hallucinations. Hard to compete when you have trouble w/ reality.,depression
"@stephaknee__ Because I have had a learning disability since I was a child and was wanting to see if it was Dyslexia, they diagnosed me with GAD it was either that year or a few years later I was diagnosed with Depression. I've been having flash back from being a young girl that and much more",depression
