tweet,class
"@bertrandmyd @irunearteta94 Ups..., lo mismo no fue una buena idea difundir los audios. 
https://t.co/3LmdMUT5GF",No
Bolsonaro llama 'mocosa' a la activista Greta Thunberg https://t.co/rhxsyJFB0v,No
"🧐🧐🧐🧐🧐🧐🤔

Chupadera en el salón vs
folletismo en el dormitorio.

#Arandina https://t.co/ze0jQjq8C0",No
"@LaFallaras La unica diferencia es que el hijo de puta no se ha suicidado, la madre de la pequeña asesinada se tiro de un puente, solo demuestra que muy bien de la cabeza no estaba.",No
#Deportes | «Caso Arandina». Uno de los condenados amenaza con filtrar los mensajes de la menor ➡ Carlos Cuadrado asegura que la menor hizo a sus amigas comentarios del tipo «nadie me violó» o «no ha sido ninguna violación» https://t.co/GqT2BP3oue https://t.co/Hoaz87i9ew,No
"#Bolsonaro llama ""mocosa"" a Greta Thunberg #COP #CrisisClimática https://t.co/FY5u98Xtyb",No
El punto de inflexión ha llegado. Cada generación que nos venga será más idiota que la anterior... https://t.co/eXDjuGD1oQ,No
Trump aconseja a Greta Thunberg que se «relaje» y vea «una buena película» y la joven le responde en Twitter https://t.co/fCwdQvu0vp,No
@Irene_Montero_ ZORRA. Dícese de persona muy astuta y solapada.,No
@LaikaOrbital Arandina?? 🤣🤣🤣,No
"Histérica, marioneta y niñata: los insultos que los hombres españoles dedican a Greta Thunberg https://t.co/1im221CSyt vía @elpais_tec https://t.co/Y9NjZjdObW",No
🔴 DIRECTO | Sigue aquí la rueda de prensa de Greta Thunberg antes de la Marcha por el Clima https://t.co/i2uCTPBP4U #MarchaporelClima https://t.co/5hQQXW57gM,No
"“Es impresionante que la prensa le dé espacio a esa mocosa”, dijo el mandatario, y repitió: “Esa mocosa”.
@CronicaBalear_  #Greta #Bolsonaro 
https://t.co/nhW0BtvNL4",No
"¿Por qué los hombres utilizan más el insulto de ""histérica""? ¿Será porque denota machismo? Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter https://t.co/UJ4HhPAPLS vía @elpais_tec",No
Encima se queja de la condena. Púdrete en la cárcel pedazo de subnormal. https://t.co/mEtsZmBSIW,No
"Greta será más conocida, pero el taxista que me ha traído al aeropuerto no es menos activista:
- La gente está loca por viajar. ¡A China! ¿Qué se les habrá perdido en la China?",No
"🔵#DIRECTO Vanessa Nakate, representante de #FridaysForFuture en Uganda: «No se trata de las huelgas. Se trata de las acciones por la crisis climática. Declarar la emergencia climática no es suficiente» #MarchaPorElClima https://t.co/E29qXt6YiM https://t.co/ryBVYQXWPh",No
"Greta Thunberg es una “mocosa”, dice el presidente de Brasil, Jair Bolsonaro https://t.co/hdkzBEHQUN https://t.co/LObBD2Gx41",No
No haceis ni puta gracia haciendo chistes de que si la Greta Thunberg se mete cosas colega que es una puta cría,No
@Tonina72 Está la greta thunberg buscando pajitas por el mediterráneo como loca...,No
"Bolsonaro llama ""mocosa"" a #GretaThunberg por denunciar la muerte de indígenas en la lucha contra la deforestación de la Amazonia.
https://t.co/zpQRvxvJqy",No
"La activista Greta Thunberg, que asiste a la Cumbre del Clima de Madrid, COP25, fue tildada este martes de “mocosa” por el presidente brasileño, Jair Bolsonaro, y asumió ese calificativo en su perfil en la red social Twitter. https://t.co/SX7XTcYtyP",No
"""Una mocosa como esa"": Bolsonaro carga contra Greta Thunberg por denunciar asesinato de indígenas en Brasil - RT https://t.co/rKdBxyhipc",No
"A los hombres de verdad nos dan asco y vergüenza tíos como los de la manada o el arandina, sin sesgos, conjeturas ni medias verdades.",No
Greta Thunberg ha entrado a la manifestación a la altura del Museo Del Prado pero por la gran cantidad de gente no ha llegado a estar en la cabecera. Ya se dirige a participar en el acto final https://t.co/oiWV8DcoTg Lo cuenta @belenremacha #MarchaPorElClima https://t.co/GhGXcr8rHl,No
"@Josep75031556 @CarlotaSegui @PabloIglesias Claro, Greta también canta de puta madre. https://t.co/mzLmMCeXqo",No
@InesArrimadas Yo dormiré de puta madre.,No
"Me compré una chamarra peluda, gigante, hermosa, en una rebaja súper loca, ya tengo pensados todos los outfits perros que haré con ella, obstáculo: los 27 grados soleados de Cabo San Lucas. 
Consumismo: 1
Greta: 0",No
"🔴 #EnDirecto #MarchaPorElClima ➡ Greta Thunberg a los políticos: ""El cambio viene os guste o no"". Sigue en directo la marcha por aquí y en nuestra web ⤵  https://t.co/39tsuVHhSM https://t.co/jtVCBJ70b1",No
"Histérica, marioneta y niñata: los insultos que los hombres españoles dedican a Greta Thunberg.    https://t.co/lR0ZPCdC9M",No
"Hay que admirar a @GretaThunberg. Después de que Jair Bolsonaro le llamase «pirralha» (mocosa), se lo ha puesto de biografía de Twitter.

Con dos ovarios.",No
"Si se te da bien algo no lo hagas gratis.

Que puta genia, ahora puede firmar en plan  'LA GRETA ™️' https://t.co/7YeBVFkqHT",No
"#10Dic La activista Greta Thunberg, que asiste a la Cumbre del Clima de Madrid (COP25), fue tildada este martes de ""mocosa"" (""pirralha"") por el presidente brasileño, Jair Bolsonaro, y asumió ese calificativo en su perfil en la red social Twitter. Vía @EFEnoticias https://t.co/R4zbbdVs7u",No
"@PerdigueroSIPEp A las mujeres infieles. Las musulmanas van marcadas con el pañuelo y a esas no se les toca. Y cómo además les sale gratis delinquir en España...Nos tienen entretenidos con los misóginos de la manada de Sevilla y con los torpes de la Arandina, mientras violan  estos salvajes",No
Me flipa Greta Thumberg. Hijos de la gran puta.,No
Unas 350 personas marchan en Aranda de Duero contra la sentencia del caso Arandina https://t.co/pyRwXhBBTt,No
Ah en topic. Cualquier adulto o que se haga llamar como tall que diga ay no al bullying escolar pero le esta  dando con un caño a Greta tratandola de pendeja imbécil... Please keep it up así los bloqueo a todos por cínicos,No
"Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter https://t.co/KbHiM9o7Qz vía @elpais_tec Es el nivel que tenemos ¿qué más se puede pedir? A lo mejor con respeto se arreglaban muchas cosas.",No
"@eldiarioes Alguna propuesta legislativa? Pero para aplicar a todo el mundo por igual,  blanquitos vascas catalanas, jugadores del arandina, extrajeros residentes y urdangarines, ricos, hijos de jueces, politicos pura casta, la justicia deja mucho que desear. Gracias a politicos como borrell",No
"@PeterNight97 @Brit0Sr @LaFallaras @ahorapodemos @iunida @PSOE @Esquerra_ERC @compromis @SofCastanon @Adrilastra @Irene_Montero_ @abrazopartio @AAlvarezAlvarez @gabrielrufian @Pablo_Iglesias_ @agarzon Te has leído la sentencia? Xq el acusado q es absuelto es el de edad psicológica parecida. Pero luego, con la intimidación por superioridad física y grupal... A mi 38 años me parece una pena justa. 14 x agresor, 12 x cooperar xa q un amigo agreda.",No
"Jair Bolsonaro llamó ""mocosa"" a Greta Thunberg y ella le respondió con ingenio https://t.co/S7bEvfGmRL",No
Me dejó boba ese rayo 😮,No
"Las blancas palomas y después se quejan y les hacen algo, son empoderados o víctimas pero ambas? Greta pro tierra disparando metralleta, las mujeres se desnudas y quieren paridad para evitar la discriminación 🤦‍♀️ nuevo orden mundial me vuelves loca ! https://t.co/Hk5aUW0uFC",No
"Heike Freire: ""Me encanta Greta Thunberg, pero cada vez que la veo me siento fatal"" #CreandoFuturo @bbva https://t.co/NZEZkktEde https://t.co/8WXZ7Rt46X",No
"@LaFallaras A mí, me robo mi virginidad un hijo de puta en los 80,si me lo hace ahora, lo denuncio seguro, pero, éso ya es agua pasada, que le den, yo, vivo ahora muy tranquila, 😘😘😘",No
Bolsonaro califica de mocosa a la activista climática Greta Thunberg https://t.co/AKar4N2yAR https://t.co/BojZ16Wjnp,No
@katymarin_ @Malala @GretaThunberg Q PUTA RISAAA,No
"Condenas de hasta 38 años, eh?
🤦‍♀️ https://t.co/zY2iWOPcrG",No
"Se busca a una Greta que defienda la unidad de España, la solidaridad y la igualdad entre españoles, y condene moralmente a los que intentan destruirla. Y a un Javier Bardem que llame estúpida a Ada Colau en un escenario, por ejemplo...",No
"@LaFallaras ""Machismo mata"" es una generalización tan estúpida como suponer que ninguna periodista, nunca, en el mundo entero, haya conseguido información a base de lo que sea.
Las generalizaciones son, en general, propias de mentes sin argumentos y sin espíritu crítico.",No
"#EntérateDurango👨‍💻👩‍💻#Mundo🌎Llama Bolsonaro “mocosa” a Greta Thunberg
https://t.co/tXKbkeljF4",No
"@LeticiaDolera Yo soy igual, llamo puta a todo dios",No
Estoy leyendo La sentencia que condena a tres exjugadores de la Arandina por agresión sexual a una menor en @Scribd #ReadMore https://t.co/Wpz9hqyMAN,No
"Bolsonaro califica a Greta de ""mocosa"" y ella lo asume en Twitter https://t.co/AjmVoI9pjh",No
"""La polarización de la política puede explicarse de varias maneras, pero uno de ellas es crucial: la conversión de las ideas es una cuestión puramente moral"". La opinión de @HdezEsteban https://t.co/3lDdBb3tyI",No
"""Por qué #casos como el de la #Arandina son #violencia y no una #relaciónsexual"" por @yodominguez https://t.co/bnfn0fBhaU | vía @ElHuffPost #patriarcado #machismo #opresión #mujeres #desigualdad #hombres #machistas #poder #masculinidad #ViolenciaSexual #ViolenciaMachista #BASTAYA",No
"Unidas Podemos denunciará ante la Fiscalía la difusión de los audios de la víctima de la Arandina

Por @beaasuargallego
https://t.co/C8lWtO7eYL",No
"@cayetanaAT De puta madre, a ver si os echan de una vez.",No
"Ya está bien de esta estupida cancel culture de perfección moral. A mi me la suda su vida privada y lo que haga aparte de la audiencia, seguiré viendo las películas de Greta Thun... De Woody Allen.",No
La esperanza para enfrentar la crisis climática viene de las personas: Greta Thunberg https://t.co/SHonEjPO87 https://t.co/eYGEUY70Ad,No
"¡Jair Bolsonaro llama ""mocosa"" a Greta Thunberg!

Toda la información en #ImagenNoticas con @YuririaSierra https://t.co/3RPzJq7p0a",No
"#10Dic La activista Greta Thunberg, que asiste a la Cumbre del Clima de Madrid (COP25), fue tildada este martes de ""mocosa"" (""pirralha"") por el presidente brasileño, Jair Bolsonaro, y asumió ese calificativo en su perfil en la red social Twitter.  - @EFEnoticias https://t.co/Q2iI34Oeof",No
@cayetanaAT @policia Puta españa y puta la policia. Poco les pasó.,No
"Los jugadores del Arandina se quedan tirados, ahora tienen que defender a Zozulia. Los fachas no dan abasto",No
@LaFallaras Es una puta vergüenza 😠😠,No
Bolsonaro llama ‘mocosa’ a Greta Thunberg https://t.co/xqoKLj3kcI,No
#ENMundo Greta Thunberg viaja a Madrid para participar en la Cumbre del Clima https://t.co/gu1W5ibIEN  https://t.co/79xNEbG0y6,No
Que se lo digan a los de la Arandina https://t.co/OOfszMpwQr,No
Estará preso quien mantenga relaciones sexuales con menores. Fin. Y los tres chicos del caso Arandina sabían perfectamente la edad de la chica. A ver si nos informamos antes de hablar https://t.co/EeGieyRqLT,No
@drambm A ver si el idiota de @ScottMorrisonMP vuelve a decir lo mismo que le respondió a @GretaThunberg sobre Australia ocupándose de los problemas de Australia y que no le importa complacer a extranjeros. Que entienda que la fauna y flora de Australia le pertenecen al mundo entero!!!,No
"El presidente de Brasil calificó a la activista sueca de cambio climático Greta Thunberg como una ""mocosa"" después de que condenó la violencia contra los indígenas que fueron asesinados en la Amazonía https://t.co/tgyStwG0Hu",No
"@LaFallaras ¿Igualdad? ¿Qué importa la estúpida igualdad material? 😒 Lo que importa realmente es la libertad y tu propuesta atenta contra la libertad.

La gente libre no es igual y la gente igual no es libre.",No
"#MundoCri Apenas unas horas después de la declaración de Bolsonaro, Greta respondió de una forma bien sutil y, en su perfil en Twitter, abajo de su nombre, agregó la palabra ""pirralha"". https://t.co/WhTtLpVY1w",No
"@vilaalex100 @AgnesLebrel @luciamartin89 @miguelozasca72 @0fb639199202481 La sentrncia de Manresa es un insulto a la justicia, no la del Arandina.",No
"...l@s negacionistas  comenzaron negando la violència entre hombres por razon de raza lengua, cultura o condicion sexual,  se ha acabado con dale tu tambien,  haberselo devuelto, con él si nadie ha visto nada para que vas a denunci…https://t.co/ciAckdmoNm https://t.co/vxSGlhMv2Y",No
Presidente de Brasil llama 'mocosa' a Greta Thunberg https://t.co/mY6aas2km4 https://t.co/aRhlhXwL5U,No
Bolsonaro califica de mocosa a la activista climática Greta Thunberg - https://t.co/rg6vG8nkiU https://t.co/LhHtAoOzIz,No
"@toros_gyn @RubenSanchezTW Disculpa, el que llama orgía a lo que sea condenado con 38 años de cárcel por violación eres tú.
Yo no soy manager de nadie y Rubén no ha dicho nada de cobrar por certificar tweet. A buen entendedor pocas palabras bastan. Y si por favor, cierra porque hace corriente",No
"#LoMásLeído👉 Greta Thunberg, la polémica continúa: aparece en un sillón… de cuero animal, de 6.000€ y madera refinada https://t.co/8wK0ZSWezA",No
"Bolsonaro en serio llamó a @GretaThunberg mocosa?

Hahahahahah",No
"@LeticiaDolera FELICIDADES! , van a flipar los franceses con lo loca , divertida y entrañable de tu serie",No
"@Greta_Romario Mi perra no se altera ni con la pirotecnia ,es la única cuerda en la casa 😜",No
"Los hombres odian a Greta: «Histérica», «estúpida» y «puta» son los insultos que recibe por parte de varones adultos https://t.co/CPz5EfRfU7 a través de @spanishrevorg",No
#ENMundo Greta Thunberg: El mundo está despertando lentamente ante la crisis climática https://t.co/Xobb43Z2mO,No
"@LaFallaras Si el que está más loco es el que sigue al loco (o la loca), yo estaré de atar. Quiero más periodistas como tú, Cristina.",No
"#ÚltimaHora | El presidente de Brasil, Jair Bolsonaro, trató este martes de ""mocosa"" a Greta Thunberg, después que la joven activista sueca condenara el asesinato de dos indígenas en la Amazonía.
https://t.co/qZpWcPGEDm",No
"Durante la intervención en la #COP25 de Madrid, Greta también acusó a los países ricos que anunciaron ambiciosas metas de reducción de emisiones de ""engañar"" con promesas y no hacer nada. https://t.co/EF0Wc2yjPy",No
"Ejemplo español
Histérica, marioneta y majareta: los insultos que hombres españoles dedican a Greta Thunberg en Twitter https://t.co/Bbl7LgYNeB vía @elpais_tec",No
"@LaFallaras Tia! Asi de amigui a amigui... no te flipes, q hay una parte q no tienes ni zorra, Puigdemont les salió rana, no queria chuparla a los d ñ a partir de ahí tu teoria se desconjuaringa, vas mal, muuu mal... para hablar de estas teorías empecemos x hablar de Madriz y Pujol...",No
