DailyRate,EmployeeCount,EmployeeNumber,Age,Gender,Education,EducationField,JobRole,Department,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,BusinessTravel,DistanceFromHome,OverTime,MaritalStatus,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition
531,1,1293,43,Female,4,Marketing,Sales Executive,Sales,4,2,4,3,4,4,Travel_Rarely,4,No,Single,10231,21,7,15,No
429,1,1294,36,Female,4,Life Sciences,Manufacturing Director,Research & Development,3,3,2,3,4,3,Travel_Rarely,2,Yes,Single,5410,16,14,5,No
621,1,1295,44,Female,3,Medical,Healthcare Representative,Research & Development,1,3,4,3,4,3,Travel_Rarely,15,No,Married,7978,10,7,0,Yes
193,1,1296,28,Male,3,Life Sciences,Laboratory Technician,Research & Development,4,2,4,3,2,3,Travel_Frequently,2,Yes,Married,3867,2,2,2,No
968,1,1297,51,Female,2,Medical,Laboratory Technician,Research & Development,2,2,3,3,2,2,Travel_Frequently,6,No,Single,2838,7,0,7,No
879,1,1298,30,Female,2,Medical,Manufacturing Director,Research & Development,3,3,3,3,3,3,Non-Travel,9,Yes,Single,4695,8,4,1,No
806,1,1299,29,Female,3,Technical Degree,Laboratory Technician,Research & Development,2,3,3,3,1,3,Travel_Rarely,7,Yes,Divorced,3339,7,7,7,Yes
640,1,1301,28,Male,3,Technical Degree,Research Scientist,Research & Development,4,3,1,3,2,2,Travel_Rarely,1,No,Single,2080,3,2,1,No
266,1,1303,25,Female,3,Medical,Research Scientist,Research & Development,4,3,2,3,4,2,Travel_Rarely,1,No,Single,2096,2,2,2,No
604,1,1304,32,Male,3,Medical,Sales Executive,Sales,3,4,4,3,3,4,Travel_Rarely,8,No,Married,6209,10,7,0,No
364,1,1306,45,Female,3,Medical,Manager,Research & Development,2,3,2,4,3,3,Travel_Frequently,25,No,Single,18061,0,0,0,No
412,1,1307,39,Female,4,Medical,Manager,Research & Development,3,2,2,3,4,3,Travel_Rarely,13,Yes,Divorced,17123,19,9,15,No
848,1,1308,58,Male,4,Life Sciences,Research Scientist,Research & Development,1,3,3,3,4,3,Travel_Rarely,23,No,Divorced,2372,2,2,2,No
1089,1,1309,32,Male,2,Life Sciences,Laboratory Technician,Research & Development,4,3,3,3,1,3,Travel_Rarely,7,No,Married,4883,10,4,1,Yes
360,1,1310,39,Male,3,Medical,Research Scientist,Research & Development,3,3,1,3,1,3,Travel_Rarely,23,No,Single,3904,5,2,0,Yes
1138,1,1311,30,Female,3,Technical Degree,Laboratory Technician,Research & Development,1,2,4,3,1,3,Travel_Rarely,6,No,Married,4627,9,2,6,No
325,1,1312,36,Female,4,Technical Degree,Healthcare Representative,Research & Development,4,3,3,3,1,3,Travel_Rarely,10,No,Married,7094,7,7,1,No
991,1,1314,46,Female,2,Life Sciences,Human Resources,Human Resources,4,3,1,3,3,4,Travel_Rarely,1,No,Single,3423,7,6,5,No
1476,1,1315,28,Female,3,Life Sciences,Laboratory Technician,Research & Development,3,1,4,3,1,3,Non-Travel,1,No,Married,6674,9,8,7,No
1322,1,1317,50,Female,3,Life Sciences,Research Director,Research & Development,4,3,1,3,2,3,Travel_Rarely,28,Yes,Married,16880,3,2,1,No
299,1,1318,40,Male,4,Marketing,Sales Executive,Sales,4,2,2,3,3,3,Travel_Rarely,25,Yes,Single,9094,5,4,1,Yes
1030,1,1319,52,Male,3,Life Sciences,Sales Executive,Sales,2,3,2,3,3,2,Travel_Rarely,5,Yes,Single,8446,8,7,7,Yes
634,1,1321,30,Female,4,Medical,Manager,Research & Development,2,3,1,4,4,3,Travel_Rarely,17,Yes,Married,11916,9,1,0,No
524,1,1322,39,Male,2,Life Sciences,Manufacturing Director,Research & Development,1,3,3,3,1,3,Travel_Rarely,18,No,Single,4534,8,7,1,No
587,1,1324,31,Female,4,Life Sciences,Sales Executive,Sales,4,3,3,3,1,2,Non-Travel,2,Yes,Divorced,9852,10,8,9,No
256,1,1329,41,Male,2,Medical,Sales Executive,Sales,3,1,2,3,1,3,Non-Travel,10,No,Single,6151,19,2,11,No
1060,1,1331,31,Female,3,Life Sciences,Sales Representative,Sales,4,3,2,3,1,4,Travel_Frequently,1,Yes,Single,2302,3,2,2,Yes
935,1,1333,44,Male,3,Life Sciences,Laboratory Technician,Research & Development,1,3,1,3,3,4,Travel_Rarely,3,No,Married,2362,3,2,1,Yes
495,1,1334,42,Male,1,Life Sciences,Manager,Research & Development,3,3,3,3,4,2,Non-Travel,2,Yes,Married,17861,20,8,2,No
282,1,1336,55,Female,2,Medical,Manager,Research & Development,4,1,3,3,4,3,Travel_Rarely,2,No,Married,19187,19,9,9,No
206,1,1338,56,Male,4,Life Sciences,Manager,Human Resources,4,3,2,3,1,3,Travel_Rarely,8,No,Single,19717,7,3,7,No
458,1,1340,40,Male,2,Life Sciences,Research Scientist,Research & Development,3,3,3,3,2,3,Non-Travel,16,No,Divorced,3544,4,2,0,No
943,1,1344,34,Male,3,Life Sciences,Healthcare Representative,Research & Development,4,3,4,3,4,2,Travel_Rarely,9,No,Divorced,8500,9,7,1,No
523,1,1346,40,Male,3,Life Sciences,Research Scientist,Research & Development,3,3,4,3,3,3,Travel_Rarely,2,No,Single,4661,9,8,8,No
1018,1,1349,41,Female,3,Marketing,Sales Executive,Sales,3,3,1,3,4,3,Travel_Frequently,1,No,Divorced,4103,9,3,1,No
482,1,1350,35,Male,4,Life Sciences,Research Scientist,Research & Development,3,3,3,3,2,3,Travel_Frequently,4,Yes,Single,4249,9,6,1,No
770,1,1352,51,Male,3,Life Sciences,Manager,Human Resources,3,3,2,3,2,3,Travel_Rarely,5,Yes,Divorced,14026,33,9,0,No
1009,1,1355,38,Female,2,Life Sciences,Sales Executive,Sales,2,3,1,3,4,3,Travel_Rarely,2,No,Divorced,6893,7,7,1,No
507,1,1356,34,Female,2,Medical,Sales Executive,Sales,3,3,1,3,4,4,Travel_Rarely,15,No,Single,6125,10,8,9,No
882,1,1358,25,Male,1,Medical,Laboratory Technician,Research & Development,4,3,4,3,3,2,Travel_Rarely,19,No,Married,3669,3,2,1,No
601,1,1360,58,Female,4,Medical,Manufacturing Director,Research & Development,3,2,1,3,4,2,Travel_Rarely,7,Yes,Married,10008,10,9,5,Yes
329,1,1361,40,Male,4,Life Sciences,Laboratory Technician,Research & Development,2,3,2,4,3,3,Travel_Rarely,1,No,Married,2387,4,2,0,No
607,1,1362,36,Female,3,Marketing,Sales Executive,Sales,1,4,1,3,4,2,Travel_Frequently,7,No,Married,4639,15,7,6,No
855,1,1363,48,Male,3,Life Sciences,Manufacturing Director,Research & Development,4,3,4,3,3,3,Travel_Rarely,4,No,Single,7898,10,9,0,No
1291,1,1364,27,Female,3,Medical,Sales Representative,Sales,3,4,4,3,2,3,Travel_Rarely,11,No,Married,2534,1,0,0,No
1405,1,1367,51,Female,2,Technical Degree,Manufacturing Director,Research & Development,4,2,2,3,2,2,Travel_Rarely,11,No,Single,13142,5,2,0,No
1124,1,1368,18,Female,3,Life Sciences,Laboratory Technician,Research & Development,4,3,4,3,3,4,Non-Travel,1,No,Single,1611,0,0,0,No
817,1,1369,35,Female,3,Medical,Laboratory Technician,Research & Development,4,2,4,3,2,3,Travel_Rarely,1,No,Married,5363,9,7,0,No
793,1,1371,27,Male,1,Life Sciences,Sales Executive,Sales,4,1,4,4,2,3,Travel_Frequently,2,No,Single,5071,6,2,0,No
267,1,1372,55,Male,4,Marketing,Sales Executive,Sales,1,4,3,3,3,2,Travel_Rarely,13,Yes,Single,13695,19,7,3,Yes
1369,1,1373,56,Male,3,Life Sciences,Manufacturing Director,Research & Development,4,3,2,3,1,3,Travel_Rarely,23,Yes,Married,13402,19,16,15,No
999,1,1374,34,Female,1,Technical Degree,Research Scientist,Research & Development,1,2,3,4,3,3,Non-Travel,26,No,Divorced,2029,5,4,0,No
1202,1,1375,40,Female,1,Medical,Healthcare Representative,Research & Development,2,4,3,4,2,3,Travel_Rarely,2,No,Divorced,6377,12,11,11,No
285,1,1377,34,Male,3,Medical,Laboratory Technician,Research & Development,2,3,3,3,1,3,Travel_Rarely,29,No,Married,5429,8,7,7,No
703,1,1379,31,Female,3,Life Sciences,Sales Representative,Sales,3,2,4,3,3,4,Travel_Frequently,2,No,Single,2785,1,0,0,Yes
662,1,1380,35,Female,4,Marketing,Sales Executive,Sales,4,3,3,3,3,2,Travel_Frequently,18,Yes,Married,4614,4,2,3,Yes
693,1,1382,38,Male,3,Life Sciences,Research Scientist,Research & Development,4,4,3,3,4,3,Travel_Frequently,7,No,Divorced,2610,4,2,0,No
404,1,1383,34,Female,4,Technical Degree,Healthcare Representative,Research & Development,3,3,4,3,4,4,Travel_Rarely,2,No,Single,6687,14,11,4,No
736,1,1387,28,Male,3,Life Sciences,Sales Executive,Sales,3,2,1,3,3,3,Travel_Rarely,26,No,Married,4724,5,3,0,No
330,1,1389,31,Male,4,Medical,Manufacturing Director,Research & Development,4,3,3,3,4,2,Travel_Rarely,22,Yes,Married,6179,10,2,6,Yes
1498,1,1390,39,Male,4,Life Sciences,Sales Executive,Sales,1,2,4,3,4,4,Travel_Rarely,21,Yes,Married,6120,5,4,1,No
541,1,1391,51,Male,3,Marketing,Sales Executive,Sales,2,3,2,3,2,3,Travel_Frequently,2,No,Married,10596,4,2,3,No
1200,1,1392,41,Female,3,Life Sciences,Research Scientist,Research & Development,4,3,4,3,1,2,Travel_Frequently,22,Yes,Divorced,5467,6,2,3,No
1439,1,1394,37,Male,1,Life Sciences,Research Scientist,Research & Development,3,3,3,3,4,3,Travel_Rarely,4,Yes,Married,2996,6,4,1,No
1111,1,1395,33,Male,1,Life Sciences,Sales Executive,Sales,2,3,4,3,1,4,Travel_Frequently,5,No,Married,9998,5,4,1,No
499,1,1396,32,Male,1,Marketing,Sales Executive,Sales,3,3,2,3,1,2,Travel_Rarely,2,Yes,Married,4078,3,2,1,No
1485,1,1397,39,Male,2,Life Sciences,Healthcare Representative,Research & Development,3,3,3,4,2,3,Non-Travel,25,No,Married,10920,6,4,0,No
1372,1,1399,25,Male,1,Life Sciences,Sales Executive,Sales,1,4,3,3,2,2,Travel_Rarely,18,No,Married,6232,3,2,1,No
322,1,1401,52,Female,2,Medical,Manufacturing Director,Research & Development,4,4,3,3,2,2,Travel_Frequently,28,Yes,Married,13247,5,3,0,No
930,1,1402,43,Female,3,Medical,Research Scientist,Research & Development,1,2,3,3,1,1,Travel_Rarely,6,Yes,Single,4081,20,7,1,No
205,1,1403,27,Female,3,Marketing,Sales Executive,Sales,4,2,4,3,4,3,Travel_Rarely,10,Yes,Married,5769,6,2,4,No
135,1,1405,27,Female,4,Life Sciences,Research Scientist,Research & Development,4,3,3,3,4,3,Travel_Rarely,17,Yes,Single,2394,8,2,7,Yes
683,1,1407,26,Male,1,Medical,Research Scientist,Research & Development,1,2,4,3,4,3,Travel_Rarely,2,No,Single,3904,4,3,1,No
1147,1,1408,42,Female,3,Human Resources,Manager,Human Resources,3,3,1,3,3,3,Travel_Rarely,10,No,Married,16799,20,7,0,No
258,1,1409,52,Female,4,Other,Laboratory Technician,Research & Development,3,3,1,3,3,1,Travel_Rarely,8,No,Married,2950,5,4,0,No
1462,1,1411,37,Female,3,Medical,Laboratory Technician,Research & Development,1,3,3,3,1,3,Travel_Rarely,11,No,Single,3629,3,2,0,No
200,1,1412,35,Male,2,Life Sciences,Manufacturing Director,Research & Development,3,3,4,3,3,3,Travel_Frequently,18,No,Single,9362,2,2,2,No
949,1,1415,25,Male,3,Technical Degree,Laboratory Technician,Research & Development,1,3,4,3,2,2,Travel_Rarely,1,No,Married,3229,3,2,0,No
652,1,1417,26,Male,3,Other,Laboratory Technician,Research & Development,3,4,1,3,4,3,Travel_Rarely,7,No,Single,3578,7,7,0,No
332,1,1419,29,Male,3,Other,Human Resources,Human Resources,2,2,1,3,1,2,Travel_Rarely,17,No,Single,7988,10,9,0,No
1475,1,1420,49,Male,2,Life Sciences,Laboratory Technician,Research & Development,1,2,1,4,1,3,Travel_Frequently,28,No,Single,4284,4,3,1,Yes
337,1,1421,29,Female,1,Other,Healthcare Representative,Research & Development,3,3,4,3,1,3,Travel_Frequently,14,Yes,Single,7553,8,7,7,Yes
971,1,1422,54,Female,3,Medical,Research Director,Research & Development,4,3,4,3,4,2,Travel_Rarely,1,No,Single,17328,20,7,12,No
1055,1,1423,58,Female,3,Medical,Research Director,Research & Development,4,3,1,4,3,3,Travel_Rarely,1,Yes,Married,19701,9,8,1,No
1136,1,1424,55,Male,4,Medical,Research Director,Research & Development,2,4,4,3,4,4,Travel_Rarely,1,No,Divorced,14732,7,7,0,No
1174,1,1425,36,Female,4,Marketing,Sales Executive,Sales,1,3,2,3,4,3,Travel_Rarely,3,Yes,Single,9278,5,4,0,No
667,1,1427,31,Female,4,Life Sciences,Sales Representative,Sales,2,1,3,3,2,3,Travel_Frequently,1,No,Single,1359,1,0,0,Yes
855,1,1428,30,Female,4,Marketing,Sales Executive,Sales,4,3,1,3,2,3,Travel_Rarely,7,No,Divorced,4779,3,2,0,No
182,1,1430,31,Female,5,Life Sciences,Research Director,Research & Development,1,3,2,3,3,4,Travel_Rarely,8,No,Single,16422,3,2,1,No
560,1,1431,34,Male,4,Other,Research Scientist,Research & Development,4,3,1,3,3,3,Travel_Frequently,1,No,Divorced,2996,4,3,1,No
202,1,1433,31,Female,3,Life Sciences,Research Scientist,Research & Development,1,2,2,3,3,4,Travel_Rarely,8,No,Single,1261,1,0,0,Yes
1377,1,1434,27,Male,1,Life Sciences,Laboratory Technician,Research & Development,2,3,1,3,2,4,Travel_Rarely,11,No,Married,2099,5,0,1,No
172,1,1435,36,Male,4,Life Sciences,Laboratory Technician,Research & Development,1,2,4,3,3,2,Travel_Rarely,4,No,Single,5810,10,4,1,No
329,1,1436,36,Female,4,Marketing,Sales Executive,Sales,3,2,1,3,1,2,Travel_Rarely,16,No,Married,5647,3,2,0,No
465,1,1438,47,Male,3,Technical Degree,Research Scientist,Research & Development,1,3,4,3,3,2,Travel_Rarely,1,No,Married,3420,6,5,1,No
383,1,1439,25,Male,2,Life Sciences,Sales Representative,Sales,1,2,1,3,1,3,Travel_Rarely,9,No,Married,4400,3,2,2,Yes
1413,1,1440,37,Male,2,Technical Degree,Laboratory Technician,Research & Development,3,4,3,3,1,1,Non-Travel,5,No,Single,3500,6,5,1,No
1255,1,1441,56,Female,2,Life Sciences,Research Scientist,Research & Development,1,3,1,4,4,4,Travel_Rarely,1,No,Married,2066,3,2,1,No
359,1,1443,47,Female,4,Medical,Research Director,Research & Development,1,3,3,3,2,4,Travel_Rarely,2,No,Married,17169,20,17,5,No
1476,1,1445,24,Female,1,Medical,Sales Executive,Sales,4,3,3,3,3,3,Travel_Rarely,4,Yes,Married,4162,5,4,0,No
601,1,1446,32,Male,5,Marketing,Sales Executive,Sales,4,3,4,3,3,2,Travel_Rarely,7,No,Married,9204,4,3,0,No
401,1,1447,34,Female,3,Life Sciences,Laboratory Technician,Research & Development,4,2,2,3,1,2,Travel_Rarely,1,No,Married,3294,5,4,0,No
1283,1,1448,41,Male,5,Medical,Research Scientist,Research & Development,2,4,3,3,1,2,Travel_Rarely,5,Yes,Married,2127,4,2,0,No
663,1,1449,40,Male,4,Other,Laboratory Technician,Research & Development,3,3,3,3,3,4,Non-Travel,9,No,Divorced,3975,8,7,0,No
326,1,1453,31,Male,2,Life Sciences,Sales Executive,Sales,1,3,4,3,1,3,Travel_Rarely,8,No,Divorced,10793,13,7,9,No
377,1,1457,46,Male,3,Marketing,Sales Executive,Sales,1,3,4,3,1,4,Travel_Rarely,9,No,Divorced,10096,7,7,4,Yes
592,1,1458,39,Female,3,Life Sciences,Laboratory Technician,Research & Development,1,2,1,4,2,4,Non-Travel,2,Yes,Single,3646,1,0,0,Yes
1445,1,1459,31,Female,5,Life Sciences,Manufacturing Director,Research & Development,3,4,2,3,1,3,Travel_Frequently,1,No,Single,7446,10,8,4,Yes
1038,1,1460,45,Male,3,Medical,Healthcare Representative,Research & Development,2,1,1,3,2,3,Travel_Rarely,20,Yes,Divorced,10851,7,7,0,No
1398,1,1461,31,Female,2,Medical,Human Resources,Human Resources,4,4,2,3,4,3,Travel_Rarely,8,No,Single,2109,3,2,0,No
523,1,1464,31,Male,3,Life Sciences,Laboratory Technician,Research & Development,2,3,4,3,3,1,Travel_Frequently,2,Yes,Married,3722,2,2,2,Yes
1448,1,1465,45,Male,3,Technical Degree,Manufacturing Director,Research & Development,2,3,4,3,4,4,Travel_Rarely,29,Yes,Married,9380,3,1,1,No
1221,1,1466,48,Male,3,Marketing,Sales Executive,Sales,3,3,1,3,1,3,Travel_Rarely,7,No,Divorced,5486,2,2,2,No
1107,1,1467,34,Female,4,Technical Degree,Human Resources,Human Resources,1,3,3,3,4,3,Travel_Rarely,9,No,Married,2742,2,2,2,Yes
218,1,1468,40,Male,1,Medical,Research Director,Research & Development,4,2,2,3,3,3,Non-Travel,8,No,Divorced,13757,9,8,4,No
866,1,1469,28,Male,3,Medical,Sales Executive,Sales,4,3,1,3,4,3,Travel_Rarely,5,No,Single,8463,5,4,1,No
981,1,1471,44,Male,3,Life Sciences,Laboratory Technician,Research & Development,3,2,3,3,4,3,Non-Travel,5,No,Single,3162,5,2,0,No
447,1,1472,53,Male,3,Medical,Research Director,Research & Development,4,4,2,3,2,2,Travel_Rarely,2,No,Single,16598,9,8,8,No
1495,1,1473,49,Male,4,Technical Degree,Healthcare Representative,Research & Development,1,3,3,3,2,2,Travel_Rarely,5,No,Married,6651,3,2,1,No
896,1,1474,40,Male,3,Medical,Research Scientist,Research & Development,3,3,3,3,3,4,Travel_Rarely,2,No,Divorced,2345,3,1,1,No
1467,1,1475,44,Male,3,Life Sciences,Research Scientist,Research & Development,4,3,2,3,3,2,Travel_Rarely,20,No,Single,3420,5,2,1,No
430,1,1477,33,Male,3,Medical,Sales Executive,Sales,4,3,1,3,1,3,Travel_Frequently,7,No,Married,4373,4,3,0,No
1326,1,1478,34,Male,3,Other,Sales Executive,Sales,4,1,1,3,4,3,Travel_Rarely,3,No,Single,4759,13,9,3,No
1358,1,1479,30,Male,1,Life Sciences,Sales Executive,Sales,4,3,3,3,3,2,Travel_Rarely,16,No,Married,5301,2,1,2,No
748,1,1480,42,Female,2,Medical,Laboratory Technician,Research & Development,1,3,4,3,3,3,Travel_Frequently,9,No,Single,3673,12,9,5,No
383,1,1481,44,Female,5,Marketing,Sales Executive,Sales,1,3,3,3,3,2,Travel_Frequently,1,No,Married,4768,1,0,0,No
990,1,1482,30,Male,3,Technical Degree,Research Scientist,Research & Development,3,3,3,3,2,2,Non-Travel,7,No,Divorced,1274,1,0,0,No
405,1,1483,57,Male,2,Life Sciences,Research Scientist,Research & Development,2,4,3,4,1,2,Travel_Rarely,1,No,Married,4900,12,9,2,No
1490,1,1484,49,Male,4,Life Sciences,Healthcare Representative,Research & Development,3,3,2,3,2,3,Travel_Rarely,7,No,Divorced,10466,8,7,0,No
829,1,1485,34,Male,3,Medical,Research Director,Research & Development,2,3,1,3,4,2,Travel_Frequently,15,No,Divorced,17007,14,8,6,No
1496,1,1486,28,Male,3,Technical Degree,Sales Representative,Sales,1,3,3,3,4,4,Travel_Frequently,1,No,Married,2909,3,2,1,Yes
115,1,1487,29,Female,3,Technical Degree,Sales Executive,Sales,1,3,2,3,1,1,Travel_Frequently,13,No,Single,5765,5,3,0,Yes
790,1,1489,34,Female,4,Medical,Sales Executive,Sales,1,2,2,4,3,4,Travel_Rarely,24,Yes,Single,4599,15,9,10,Yes
660,1,1492,35,Male,1,Life Sciences,Sales Representative,Sales,4,3,3,3,1,3,Travel_Rarely,7,No,Married,2404,1,0,0,No
381,1,1494,24,Male,3,Medical,Laboratory Technician,Research & Development,2,3,1,3,3,2,Travel_Frequently,9,Yes,Single,3172,0,0,0,Yes
830,1,1495,24,Female,2,Life Sciences,Sales Representative,Sales,4,3,2,3,3,3,Non-Travel,13,No,Married,2033,1,0,0,No
1193,1,1496,44,Male,1,Medical,Manufacturing Director,Research & Development,2,3,3,3,2,2,Travel_Frequently,2,Yes,Single,10209,2,2,2,No
1246,1,1497,29,Male,3,Life Sciences,Sales Executive,Sales,3,2,3,3,3,3,Travel_Rarely,19,No,Divorced,8620,10,7,0,No
330,1,1499,30,Male,3,Life Sciences,Human Resources,Human Resources,3,3,3,4,1,4,Travel_Rarely,1,No,Divorced,2064,5,3,1,No
1229,1,1501,55,Male,4,Life Sciences,Healthcare Representative,Research & Development,4,3,3,3,2,3,Travel_Rarely,4,Yes,Married,4035,3,2,1,No
1099,1,1502,33,Female,4,Medical,Laboratory Technician,Research & Development,1,2,2,3,4,3,Travel_Rarely,4,No,Married,3838,5,4,0,No
571,1,1503,47,Female,3,Medical,Sales Executive,Sales,3,3,3,3,3,2,Travel_Rarely,14,Yes,Married,4591,5,4,1,No
289,1,1504,28,Male,2,Medical,Laboratory Technician,Research & Development,3,2,1,3,3,2,Travel_Frequently,2,No,Single,2561,0,0,0,Yes
1423,1,1506,28,Male,3,Life Sciences,Research Scientist,Research & Development,1,2,3,3,4,1,Travel_Rarely,1,No,Divorced,1563,1,0,0,No
467,1,1507,28,Male,3,Life Sciences,Sales Executive,Sales,3,3,1,3,4,3,Travel_Frequently,7,No,Single,4898,4,2,1,No
271,1,1509,49,Female,2,Medical,Laboratory Technician,Research & Development,3,2,1,4,1,3,Travel_Rarely,3,No,Married,4789,3,2,1,No
410,1,1513,29,Female,1,Life Sciences,Laboratory Technician,Research & Development,4,3,2,3,3,3,Travel_Frequently,2,No,Married,3180,3,2,0,No
1083,1,1514,28,Male,1,Life Sciences,Manufacturing Director,Research & Development,3,1,2,3,2,2,Travel_Rarely,29,No,Married,6549,8,6,1,No
516,1,1515,33,Male,5,Life Sciences,Healthcare Representative,Research & Development,4,3,3,3,1,3,Travel_Rarely,8,Yes,Single,6388,0,0,0,No
495,1,1516,32,Male,3,Medical,Manager,Research & Development,3,3,4,4,2,4,Travel_Rarely,10,No,Single,11244,5,2,0,No
1050,1,1520,54,Female,4,Medical,Manager,Research & Development,2,3,4,4,1,3,Travel_Frequently,11,No,Divorced,16032,14,9,1,No
224,1,1522,29,Male,4,Technical Degree,Research Scientist,Research & Development,1,2,1,3,3,1,Travel_Rarely,1,No,Single,2362,9,7,0,Yes
136,1,1523,44,Male,3,Life Sciences,Research Director,Research & Development,4,3,1,3,3,4,Travel_Rarely,28,No,Married,16328,20,6,14,No
1089,1,1525,39,Female,3,Life Sciences,Manufacturing Director,Research & Development,2,3,2,3,4,3,Travel_Rarely,6,No,Single,8376,2,0,2,No
228,1,1527,46,Female,3,Life Sciences,Manager,Sales,3,3,2,3,4,4,Travel_Rarely,3,No,Married,16606,13,12,5,No
1029,1,1529,35,Female,3,Life Sciences,Healthcare Representative,Research & Development,4,2,2,3,4,1,Travel_Rarely,16,No,Single,8606,11,8,3,No
507,1,1533,23,Male,1,Life Sciences,Laboratory Technician,Research & Development,1,3,3,3,2,3,Travel_Rarely,20,No,Single,2272,4,3,1,No
676,1,1534,40,Male,4,Life Sciences,Laboratory Technician,Research & Development,4,3,1,3,2,1,Travel_Rarely,9,No,Single,2018,5,4,1,Yes
971,1,1535,34,Male,3,Technical Degree,Sales Executive,Sales,4,2,3,3,4,3,Travel_Rarely,1,Yes,Married,7083,10,9,8,No
561,1,1537,31,Female,3,Life Sciences,Research Scientist,Research & Development,4,3,3,3,1,1,Travel_Frequently,3,No,Single,4084,7,2,7,Yes
333,1,1539,50,Male,5,Medical,Research Director,Research & Development,3,1,4,3,4,3,Travel_Frequently,22,Yes,Single,14411,32,6,13,No
1440,1,1541,34,Male,2,Technical Degree,Sales Representative,Sales,2,3,3,4,2,3,Travel_Rarely,7,Yes,Married,2308,11,10,5,No
1210,1,1542,42,Male,3,Medical,Laboratory Technician,Research & Development,3,2,2,3,2,3,Travel_Rarely,2,No,Married,4841,1,0,0,No
674,1,1543,37,Male,3,Medical,Research Scientist,Research & Development,1,3,4,3,1,3,Travel_Rarely,13,No,Married,4285,10,8,3,No
441,1,1544,29,Female,1,Other,Healthcare Representative,Research & Development,3,1,1,3,3,3,Travel_Rarely,8,No,Married,9715,7,7,0,No
575,1,1545,33,Male,3,Life Sciences,Manufacturing Director,Research & Development,4,2,2,3,4,3,Travel_Rarely,25,No,Single,4320,5,3,0,No
950,1,1546,45,Male,3,Technical Degree,Research Scientist,Research & Development,4,3,4,4,4,3,Travel_Rarely,28,No,Married,2132,5,4,0,No
288,1,1547,42,Male,3,Life Sciences,Healthcare Representative,Research & Development,4,3,4,3,3,1,Travel_Frequently,2,Yes,Married,10124,20,8,13,No
1342,1,1548,40,Male,2,Medical,Sales Executive,Sales,1,3,1,3,4,4,Travel_Rarely,9,No,Married,5473,8,4,7,No
589,1,1549,33,Male,4,Life Sciences,Laboratory Technician,Research & Development,2,3,3,3,2,3,Travel_Rarely,28,Yes,Married,5207,15,14,5,No
