name,japanese_name,generation,classfication,type1,type2,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,attack,defense,sp_attack,sp_defense,capture_rate,experience_growth,speed,height_m,weight_kg,hp,pokedex_number,is_legendary
Regigigas,Regigigasレジギガス,4,Colossal Pokémon,normal,,['Slow Start'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30720,0,670,160,110,80,110,3,1250000,100,3.7,420.0,110,486,Yes
Giratina,Giratina (another Forme)ギラティナ,4,Renegade Pokémon,ghost,dragon,"['Pressure', 'Telepathy', 'Levitate']",0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,30720,0,680,120,100,120,100,3,1250000,90,4.5,750.0,150,487,Yes
Cresselia,Cresseliaクレセリア,4,Lunar Pokémon,psychic,,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30720,100,600,70,120,75,130,3,1250000,85,1.5,85.6,120,488,Yes
Phione,Phioneフィオネ,4,Sea Drifter Pokémon,water,,['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,10240,70,480,80,80,80,80,30,1250000,80,0.4,3.1,80,489,No
Manaphy,Manaphyマナフィ,4,Seafaring Pokémon,water,,['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,2560,70,600,100,100,100,100,3,1250000,100,0.3,1.4,100,490,Yes
Darkrai,Darkraiダークライ,4,Pitch-Black Pokémon,dark,,['Bad Dreams'],2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30720,0,600,90,90,135,90,3,1250000,125,1.5,50.5,70,491,Yes
Shaymin,Shaymin (sky Forme)シェイミ,4,Gratitude Pokémon,grass,grass,"['Natural Cure', 'Serene Grace']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30720,100,600,103,75,120,75,45,1059860,127,0.2,2.1,100,492,Yes
Arceus,Arceusアルセウス,4,Alpha Pokémon,normal,,['Multitype'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30720,0,720,120,120,120,120,3,1250000,120,3.2,320.0,120,493,Yes
Victini,Victiniビクティニ,5,Victory Pokémon,psychic,fire,['Victory Star'],1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,30720,100,600,100,100,100,100,3,1250000,100,0.4,4.0,100,494,Yes
Snivy,Tsutarjaツタージャ,5,Grass Snake Pokémon,grass,,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,308,45,55,45,55,45,1059860,63,0.6,8.1,45,495,No
Servine,Janovyジャノビー,5,Grass Snake Pokémon,grass,,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,413,60,75,60,75,45,1059860,83,0.8,16.0,60,496,No
Serperior,Jalordaジャローダ,5,Regal Pokémon,grass,,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,528,75,95,75,95,45,1059860,113,3.3,63.0,75,497,No
Tepig,Pokabuポカブ,5,Fire Pig Pokémon,fire,,"['Blaze', 'Thick Fat']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,5120,70,308,63,45,45,45,45,1059860,45,0.5,9.9,65,498,No
Pignite,Chaobooチャオブー,5,Fire Pig Pokémon,fire,fighting,"['Blaze', 'Thick Fat']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,5120,70,418,93,55,70,55,45,1059860,55,1.0,55.5,90,499,No
Emboar,Enbuohエンブオー,5,Mega Fire Pig Pokémon,fire,fighting,"['Blaze', 'Reckless']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,5120,70,528,123,65,100,65,45,1059860,65,1.6,150.0,110,500,No
Oshawott,Mijumaruミジュマル,5,Sea Otter Pokémon,water,,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,5120,70,308,55,45,63,45,45,1059860,45,0.5,5.9,55,501,No
Dewott,Futachimaruフタチマル,5,Discipline Pokémon,water,,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,5120,70,413,75,60,83,60,45,1059860,60,0.8,24.5,75,502,No
Samurott,Daikenkiダイケンキ,5,Formidable Pokémon,water,,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,5120,70,528,100,85,108,70,45,1059860,70,1.5,94.6,95,503,No
Patrat,Minezumiミネズミ,5,Scout Pokémon,normal,,"['Run Away', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,255,55,39,35,39,255,1000000,42,0.5,11.6,45,504,No
Watchog,Miruhogミルホッグ,5,Lookout Pokémon,normal,,"['Illuminate', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5120,70,420,85,69,60,69,255,1000000,77,1.1,27.0,60,505,No
Lillipup,Yorterrieヨーテリー,5,Puppy Pokémon,normal,,"['Vital Spirit', 'Pickup', 'Run Away']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,275,60,45,25,45,255,1059860,55,0.4,4.1,45,506,No
Herdier,Herderrieハーデリア,5,Loyal Dog Pokémon,normal,,"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,370,80,65,35,65,120,1059860,60,0.9,14.7,65,507,No
Stoutland,Moolandムーランド,5,Big-Hearted Pokémon,normal,,"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,500,110,90,45,90,45,1059860,80,1.2,61.0,85,508,No
Purrloin,Choronekoチョロネコ,5,Devious Pokémon,dark,,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5120,70,281,50,37,50,37,255,1000000,66,0.4,10.1,41,509,No
Liepard,Lepardasレパルダス,5,Cruel Pokémon,dark,,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5120,70,446,88,50,88,50,90,1000000,106,1.1,37.5,64,510,No
Pansage,Yanappuヤナップ,5,Grass Monkey Pokémon,grass,,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,316,53,48,53,48,190,1000000,64,0.6,10.5,50,511,No
Simisage,Yanakkieヤナッキー,5,Thorn Monkey Pokémon,grass,,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,498,98,63,98,63,75,1000000,101,1.1,30.5,75,512,No
Pansear,Baoppuバオップ,5,High Temp Pokémon,fire,,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,5120,70,316,53,48,53,48,190,1000000,64,0.6,11.0,50,513,No
Simisear,Baokkieバオッキー,5,Ember Pokémon,fire,,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,5120,70,498,98,63,98,63,75,1000000,101,1.0,28.0,75,514,No
Panpour,Hiyappuヒヤップ,5,Spray Pokémon,water,,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,5120,70,316,53,48,53,48,190,1000000,64,0.6,13.5,50,515,No
Simipour,Hiyakkieヒヤッキー,5,Geyser Pokémon,water,,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,5120,70,498,98,63,98,63,75,1000000,101,1.0,29.0,75,516,No
Munna,Munnaムンナ,5,Dream Eater Pokémon,psychic,,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2560,70,292,25,45,67,55,190,800000,24,0.6,23.3,76,517,No
Musharna,Musharnaムシャーナ,5,Drowsing Pokémon,psychic,,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2560,70,487,55,85,107,95,75,800000,29,1.1,60.5,116,518,No
Pidove,Mamepatoマメパト,5,Tiny Pigeon Pokémon,normal,flying,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3840,70,264,55,50,36,30,255,1059860,43,0.3,2.1,50,519,No
Tranquill,Hatobohハトーボー,5,Wild Pigeon Pokémon,normal,flying,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3840,70,358,77,62,50,42,120,1059860,65,0.6,15.0,62,520,No
Unfezant,Kenhallowケンホロウ,5,Proud Pokémon,normal,flying,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3840,70,488,115,80,65,55,45,1059860,93,1.2,29.0,80,521,No
Blitzle,Shimamaシママ,5,Electrified Pokémon,electric,,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,295,60,32,50,32,190,1000000,76,0.8,29.8,45,522,No
Zebstrika,Zebraikaゼブライカ,5,Thunderbolt Pokémon,electric,,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,497,100,63,80,63,75,1000000,116,1.6,79.5,75,523,No
Roggenrola,Dangoroダンゴロ,5,Mantle Pokémon,rock,,"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,3840,70,280,75,85,25,25,255,1059860,15,0.4,18.0,55,524,No
Boldore,Gantleガントル,5,Ore Pokémon,rock,,"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,3840,70,390,105,105,50,40,120,1059860,20,0.9,102.0,70,525,No
Gigalith,Gigaiathギガイアス,5,Compressed Pokémon,rock,,"['Sturdy', 'Sand Stream', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,3840,70,515,135,130,60,80,45,1059860,25,1.7,260.0,85,526,No
Woobat,Koromoriコロモリ,5,Bat Pokémon,psychic,flying,"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,3840,70,323,45,43,55,43,190,1000000,72,0.4,2.1,65,527,No
Swoobat,Kokoromoriココロモリ,5,Courting Pokémon,psychic,flying,"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,3840,70,425,57,55,77,55,45,1000000,114,0.9,10.5,67,528,No
Drilbur,Mogurewモグリュー,5,Mole Pokémon,ground,,"['Sand Rush', 'Sand Force', 'Mold Breaker']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,5120,70,328,85,40,30,45,120,1000000,68,0.3,8.5,60,529,No
Excadrill,Doryuzuドリュウズ,5,Subterrene Pokémon,ground,steel,"['Sand Rush', 'Sand Force', 'Mold Breaker']",0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,5120,70,508,135,60,50,65,60,1000000,88,0.7,40.4,110,530,No
Audino,Tabunneタブンネ,5,Hearing Pokémon,normal,,"['Healer', 'Regenerator', 'Klutz']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5120,70,545,60,126,80,126,255,800000,50,1.1,31.0,103,531,No
Timburr,Dokkorerドッコラー,5,Muscular Pokémon,fighting,,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,5120,70,305,80,55,25,35,180,1059860,35,0.6,12.5,75,532,No
Gurdurr,Dotekkotsuドテッコツ,5,Muscular Pokémon,fighting,,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,5120,70,405,105,85,40,50,90,1059860,40,1.2,40.0,85,533,No
Conkeldurr,Roubushinローブシン,5,Muscular Pokémon,fighting,,"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,5120,70,505,140,95,55,65,45,1059860,45,1.4,87.0,105,534,No
Tympole,Otamaroオタマロ,5,Tadpole Pokémon,water,,"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,5120,70,294,50,40,50,40,255,1059860,64,0.5,4.5,50,535,No
Palpitoad,Gamagaruガマガル,5,Vibration Pokémon,water,ground,"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,5120,70,384,65,55,65,55,120,1059860,69,0.8,17.0,75,536,No
Seismitoad,Gamagerogeガマゲロゲ,5,Vibration Pokémon,water,ground,"['Swift Swim', 'Poison Touch', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,5120,70,509,95,75,85,75,45,1059860,74,1.5,62.0,105,537,No
Throh,Nagekiナゲキ,5,Judo Pokémon,fighting,,"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,5120,70,465,100,85,30,85,45,1000000,45,1.3,55.5,120,538,No
Sawk,Dagekiダゲキ,5,Karate Pokémon,fighting,,"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,5120,70,465,125,75,30,75,45,1000000,85,1.4,51.0,75,539,No
Sewaddle,Kurumiruクルミル,5,Sewing Pokémon,bug,grass,"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,3840,70,310,53,70,40,60,255,1059860,42,0.3,2.5,45,540,No
Swadloon,Kurumayuクルマユ,5,Leaf-Wrapped Pokémon,bug,grass,"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,3840,70,380,63,90,50,80,120,1059860,42,0.5,7.3,55,541,No
Leavanny,Hahakomoriハハコモリ,5,Nurturing Pokémon,bug,grass,"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,3840,70,500,103,80,70,80,45,1059860,92,1.2,20.5,75,542,No
Venipede,Fushideフシデ,5,Centipede Pokémon,bug,poison,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,3840,70,260,45,59,30,39,255,1059860,57,0.4,5.3,30,543,No
Whirlipede,Wheegaホイーガ,5,Curlipede Pokémon,bug,poison,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,3840,70,360,55,99,40,79,120,1059860,47,1.2,58.5,40,544,No
Scolipede,Pendrorペンドラー,5,Megapede Pokémon,bug,poison,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,5120,70,485,100,89,55,69,45,1059860,112,2.5,200.5,60,545,No
Cottonee,Monmenモンメン,5,Cotton Puff Pokémon,grass,fairy,"['Prankster', 'Infiltrator', 'Chlorophyll']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,5120,70,280,27,60,37,50,190,1000000,66,0.3,0.6,40,546,No
Whimsicott,Elfuunエルフーン,5,Windveiled Pokémon,grass,fairy,"['Prankster', 'Infiltrator', 'Chlorophyll']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,5120,70,480,67,85,77,75,75,1000000,116,0.7,6.6,60,547,No
Petilil,Churineチュリネ,5,Bulb Pokémon,grass,,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,280,35,50,70,50,190,1000000,30,0.5,6.6,45,548,No
Lilligant,Dredearドレディア,5,Flowering Pokémon,grass,,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,480,60,75,110,75,75,1000000,90,1.1,16.3,70,549,No
Basculin,Bassraoバスラオ,5,Hostile Pokémon,water,,"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,10240,70,460,92,65,80,55,25,1000000,98,1.0,18.0,70,550,No
Sandile,Megurocoメグロコ,5,Desert Croc Pokémon,ground,dark,"['Intimidate', 'Moxie', 'Anger Point']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,5120,70,292,72,35,35,35,180,1059860,65,0.7,15.2,50,551,No
Krokorok,Waruvileワルビル,5,Desert Croc Pokémon,ground,dark,"['Intimidate', 'Moxie', 'Anger Point']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,5120,70,351,82,45,45,45,90,1059860,74,1.0,33.4,60,552,No
Krookodile,Waruvialワルビアル,5,Intimidation Pokémon,ground,dark,"['Intimidate', 'Moxie', 'Anger Point']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,5120,70,519,117,80,65,70,45,1059860,92,1.5,96.3,95,553,No
Darumaka,Darumakkaダルマッカ,5,Zen Charm Pokémon,fire,,"['Hustle', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,5120,70,315,90,45,15,45,120,1059860,50,0.6,37.5,70,554,No
Darmanitan,Hihidarumaヒヒダルマ,5,Blazing Pokémon,fire,fire,"['Sheer Force', 'Zen Mode']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,5120,70,540,30,105,140,105,60,1059860,55,1.3,92.9,105,555,No
Maractus,Maracacchiマラカッチ,5,Cactus Pokémon,grass,,"['Water Absorb', 'Chlorophyll', 'Storm Drain']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,461,86,67,106,67,255,1000000,60,1.0,28.0,75,556,No
Dwebble,Ishizumaiイシズマイ,5,Rock Inn Pokémon,bug,rock,"['Sturdy', 'Shell Armor', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,5120,70,325,65,85,35,35,190,1000000,55,0.3,14.5,50,557,No
Crustle,Iwapalaceイワパレス,5,Stone Home Pokémon,bug,rock,"['Sturdy', 'Shell Armor', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,5120,70,485,105,125,65,75,75,1000000,45,1.4,200.0,70,558,No
Scraggy,Zurugguズルッグ,5,Shedding Pokémon,dark,fighting,"['Shed Skin', 'Moxie', 'Intimidate']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,3840,35,348,75,70,35,70,180,1000000,48,0.6,11.8,50,559,No
Scrafty,Zuruzukinズルズキン,5,Hoodlum Pokémon,dark,fighting,"['Shed Skin', 'Moxie', 'Intimidate']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,3840,70,488,90,115,45,115,90,1000000,58,1.1,30.0,65,560,No
Sigilyph,Symbolerシンボラー,5,Avianoid Pokémon,psychic,flying,"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,5120,70,490,58,80,103,80,45,1000000,97,1.4,14.0,72,561,No
Yamask,Desumasuデスマス,5,Spirit Pokémon,ghost,,['Mummy'],0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,6400,70,303,30,85,55,65,190,1000000,30,0.5,1.5,38,562,No
Cofagrigus,Desukarnデスカーン,5,Coffin Pokémon,ghost,,['Mummy'],0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,6400,70,483,50,145,95,105,90,1000000,30,1.7,76.5,58,563,No
Tirtouga,Protogaプロトーガ,5,Prototurtle Pokémon,water,rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,7680,70,355,78,103,53,45,45,1000000,22,0.7,16.5,54,564,No
Carracosta,Abagouraアバゴーラ,5,Prototurtle Pokémon,water,rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,7680,70,495,108,133,83,65,45,1000000,32,1.2,81.0,74,565,No
Archen,Archenアーケン,5,First Bird Pokémon,rock,flying,['Defeatist'],0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,7680,70,401,112,45,74,45,45,1000000,70,0.5,9.5,55,566,No
Archeops,Archeosアーケオス,5,First Bird Pokémon,rock,flying,['Defeatist'],0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,7680,70,567,140,65,112,65,45,1000000,110,1.4,32.0,75,567,No
Trubbish,Yabukuronヤブクロン,5,Trash Bag Pokémon,poison,,"['Stench', 'Sticky Hold', 'Aftermath']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,5120,70,329,50,62,40,62,190,1000000,65,0.6,31.0,50,568,No
