Age,Job,Marital_Status,Education,Has_Credit,Housing_Loan,Personal_Loan,Contact,Duraction_Contact,Number_Contacts,Prev_Outcome,Employment_VarRate,Consumer_PriceIndex,Consumer_Confidence,Month_Rate,Employees,Client_Subscribed
42,services,married,basic,no,yes,no,cellular,201,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
28,student,single,basic,no,yes,no,cellular,320,1,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes
31,blue-collar,married,basic,no,yes,no,telephone,650,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,blue-collar,married,basic,no,yes,no,cellular,82,1,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
51,blue-collar,married,basic,no,yes,no,cellular,359,2,failure,-0.1,93.2,-42,4.12,5195.8,no
36,blue-collar,married,basic,no,yes,no,cellular,181,1,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
45,blue-collar,married,basic,no,yes,no,cellular,829,1,nonexistent,-1.8,92.843,-50,1.51,5099.1,no
38,blue-collar,married,basic,no,yes,no,telephone,362,1,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
44,services,divorced,basic,no,yes,no,cellular,153,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes
44,blue-collar,single,basic,no,yes,no,telephone,159,1,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
44,blue-collar,married,basic,no,yes,no,cellular,102,1,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
58,retired,married,basic,no,yes,no,cellular,216,2,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
43,housemaid,married,basic,no,yes,no,cellular,402,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,blue-collar,married,basic,no,yes,no,telephone,165,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,divorced,basic,no,yes,no,telephone,171,10,nonexistent,1.1,93.994,-36.4,4.86,5191,no
31,blue-collar,married,basic,no,yes,yes,telephone,105,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,blue-collar,married,basic,no,yes,yes,telephone,137,1,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
34,entrepreneur,married,basic,no,yes,no,telephone,233,1,nonexistent,1.1,93.994,-36.4,4.864,5191,no
32,blue-collar,single,basic,no,yes,no,cellular,145,12,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,blue-collar,married,basic,no,yes,yes,telephone,248,1,nonexistent,1.1,93.994,-36.4,4.859,5191,no
47,blue-collar,married,basic,no,yes,no,cellular,82,4,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
28,blue-collar,married,basic,no,yes,no,cellular,1820,4,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
50,blue-collar,married,basic,no,yes,no,cellular,1365,2,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
52,entrepreneur,married,basic,no,yes,yes,telephone,390,2,nonexistent,1.1,93.994,-36.4,4.864,5191,no
49,blue-collar,married,basic,no,yes,no,telephone,1980,2,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
54,housemaid,married,basic,no,yes,no,cellular,133,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,admin,married,basic,no,yes,no,telephone,252,3,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,married,basic,no,yes,no,cellular,218,1,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
54,blue-collar,married,basic,no,yes,yes,cellular,101,1,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
40,entrepreneur,married,basic,no,yes,yes,cellular,322,3,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
39,blue-collar,married,basic,no,yes,no,cellular,156,2,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
41,blue-collar,divorced,basic,no,yes,no,telephone,160,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,technician,single,basic,no,yes,no,cellular,131,1,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
25,blue-collar,single,basic,no,yes,yes,cellular,322,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
41,blue-collar,married,basic,no,yes,no,telephone,281,3,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
40,management,married,basic,no,yes,yes,telephone,162,1,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
28,student,single,basic,no,yes,no,cellular,156,1,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes
47,blue-collar,divorced,basic,no,yes,no,cellular,149,7,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
41,entrepreneur,divorced,basic,no,yes,yes,cellular,219,1,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
58,retired,married,basic,no,yes,no,cellular,79,2,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
45,blue-collar,married,basic,no,yes,no,cellular,73,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
56,technician,married,basic,no,yes,no,cellular,106,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
41,self-employed,married,basic,no,yes,no,telephone,178,4,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,married,basic,no,yes,no,cellular,121,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,blue-collar,married,basic,no,yes,yes,cellular,338,4,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
41,self-employed,married,basic,no,yes,no,cellular,1135,3,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
50,technician,married,basic,no,yes,no,telephone,55,2,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38,technician,single,basic,no,yes,no,cellular,164,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
37,blue-collar,married,basic,no,yes,yes,cellular,184,3,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
43,blue-collar,married,basic,no,yes,no,cellular,340,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
34,blue-collar,married,basic,no,yes,no,cellular,264,4,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
58,blue-collar,married,basic,no,yes,no,telephone,184,1,nonexistent,1.1,93.994,-36.4,4.86,5191,no
39,housemaid,married,basic,no,yes,yes,cellular,215,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,housemaid,married,basic,no,yes,no,cellular,268,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,blue-collar,married,basic,no,yes,no,telephone,76,2,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,blue-collar,divorced,basic,no,yes,no,telephone,597,17,nonexistent,1.1,93.994,-36.4,4.859,5191,no
45,unemployed,married,basic,no,yes,yes,telephone,264,1,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
55,technician,married,basic,no,yes,no,cellular,1298,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
46,technician,married,basic,no,yes,no,telephone,1135,2,nonexistent,1.1,93.994,-36.4,4.859,5191,no
27,blue-collar,married,basic,no,yes,no,telephone,51,5,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,housemaid,married,basic,no,yes,yes,cellular,272,2,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
24,blue-collar,single,basic,no,yes,no,cellular,61,3,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
46,unemployed,divorced,basic,no,yes,no,telephone,231,2,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
52,blue-collar,married,basic,no,yes,no,cellular,156,6,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
43,management,married,basic,no,yes,no,cellular,180,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
32,blue-collar,married,basic,no,yes,no,telephone,261,1,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
39,services,married,basic,no,yes,no,telephone,322,3,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,services,divorced,basic,no,yes,no,telephone,163,1,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
41,blue-collar,married,basic,no,yes,no,cellular,69,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
45,self-employed,single,basic,no,yes,no,cellular,156,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
45,housemaid,single,basic,no,yes,no,telephone,113,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,technician,married,basic,no,yes,no,telephone,143,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,married,basic,no,yes,yes,cellular,63,4,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
33,blue-collar,married,basic,no,yes,no,cellular,244,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
44,services,married,basic,no,yes,no,telephone,109,4,nonexistent,1.1,93.994,-36.4,4.864,5191,no
43,blue-collar,married,basic,no,yes,no,telephone,169,4,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,housemaid,married,basic,no,yes,no,cellular,87,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,blue-collar,single,basic,no,yes,no,cellular,279,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,basic,no,yes,no,cellular,320,1,failure,-3.4,92.649,-30.1,0.715,5017.5,no
59,blue-collar,married,basic,no,yes,no,cellular,258,1,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
31,services,married,basic,no,yes,no,cellular,537,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
58,technician,married,basic,no,yes,no,telephone,88,1,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
53,blue-collar,married,basic,no,yes,no,cellular,180,1,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
58,retired,married,basic,no,yes,no,telephone,159,4,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27,blue-collar,married,basic,no,yes,yes,telephone,152,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,management,married,basic,no,yes,no,cellular,996,1,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
39,management,single,basic,no,yes,no,cellular,125,1,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
36,housemaid,married,basic,no,yes,no,telephone,60,16,nonexistent,1.1,93.994,-36.4,4.864,5191,no
48,blue-collar,married,basic,no,yes,no,cellular,477,2,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
43,blue-collar,married,basic,no,yes,no,cellular,83,1,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
48,admin,divorced,basic,no,yes,no,cellular,227,1,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
50,self-employed,married,basic,no,yes,yes,cellular,673,6,success,-1.8,92.893,-46.2,1.354,5099.1,yes
40,blue-collar,married,basic,no,yes,no,telephone,154,2,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
55,management,single,basic,no,yes,no,telephone,89,4,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
34,blue-collar,married,basic,no,yes,yes,telephone,549,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
55,housemaid,married,basic,no,yes,no,telephone,14,1,nonexistent,1.1,93.994,-36.4,4.855,5191,no
66,technician,married,basic,no,yes,yes,cellular,110,2,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
71,housemaid,married,basic,no,yes,no,cellular,193,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
42,admin,married,basic,no,yes,no,telephone,300,3,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
52,technician,married,basic,no,yes,no,telephone,208,2,nonexistent,1.1,93.994,-36.4,4.86,5191,no
54,management,married,basic,no,yes,no,cellular,616,3,failure,-0.1,93.2,-42,4.12,5195.8,no
73,retired,married,basic,no,yes,no,cellular,209,2,failure,-1.8,93.369,-34.8,0.646,5008.7,no
43,blue-collar,married,basic,no,yes,no,cellular,128,3,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
43,blue-collar,married,basic,no,yes,no,cellular,458,6,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,yes
47,blue-collar,divorced,basic,no,yes,no,cellular,504,2,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
30,blue-collar,single,basic,no,yes,yes,telephone,163,4,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,blue-collar,married,basic,no,yes,yes,cellular,195,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
39,services,married,basic,no,yes,no,cellular,219,3,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
31,services,married,basic,no,yes,no,telephone,277,1,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
40,blue-collar,single,basic,no,yes,yes,cellular,245,4,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
54,management,single,basic,no,yes,no,telephone,224,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,basic,no,yes,yes,cellular,608,2,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
47,blue-collar,married,basic,no,yes,yes,telephone,175,1,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
57,self-employed,married,basic,no,yes,no,telephone,534,3,failure,-1.8,93.075,-47.1,1.405,5099.1,no
81,retired,married,basic,no,yes,no,cellular,621,1,failure,-1.1,94.601,-49.5,1.016,4963.6,yes
81,retired,married,basic,no,yes,no,cellular,90,4,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
42,technician,single,basic,no,yes,no,telephone,99,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
62,blue-collar,married,basic,no,yes,no,cellular,152,1,success,-3.4,92.649,-30.1,0.719,5017.5,no
45,entrepreneur,divorced,basic,no,yes,no,cellular,29,3,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
30,admin,married,basic,no,yes,yes,cellular,53,1,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
25,services,married,high school,no,yes,no,telephone,227,1,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
46,services,married,high school,no,yes,no,cellular,180,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
28,admin,single,high school,no,yes,no,cellular,59,3,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
31,technician,single,high school,no,yes,yes,cellular,768,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
41,admin,divorced,high school,no,yes,no,telephone,204,2,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,unemployed,single,high school,no,yes,no,cellular,300,5,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
37,services,married,high school,no,yes,yes,cellular,436,3,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
58,retired,divorced,high school,no,yes,no,cellular,663,1,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
42,admin,married,high school,no,yes,no,cellular,311,6,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,services,single,high school,no,yes,no,telephone,111,1,nonexistent,1.1,93.994,-36.4,4.864,5191,no
31,admin,single,high school,no,yes,yes,cellular,149,1,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
32,unemployed,married,high school,no,yes,no,cellular,640,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
46,admin,single,high school,no,yes,no,cellular,199,2,failure,-1.1,94.767,-50.8,1.048,4963.6,no
45,admin,married,high school,no,yes,no,cellular,738,3,success,-1.1,94.601,-49.5,1.029,4963.6,yes
49,services,married,high school,no,yes,no,telephone,344,2,nonexistent,1.1,93.994,-36.4,4.855,5191,no
46,admin,married,high school,no,yes,yes,telephone,148,10,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
44,admin,married,high school,no,yes,no,cellular,111,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
50,blue-collar,divorced,high school,no,yes,yes,cellular,629,2,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
29,admin,single,high school,no,yes,no,telephone,207,1,success,-1.1,94.767,-50.8,1.05,4963.6,no
30,admin,single,high school,no,yes,no,cellular,605,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,unemployed,married,high school,no,yes,no,cellular,383,3,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,technician,single,high school,no,yes,yes,cellular,48,4,failure,-1.8,93.075,-47.1,1.41,5099.1,no
52,technician,married,high school,no,yes,no,telephone,503,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,blue-collar,single,high school,no,yes,no,telephone,102,2,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
33,blue-collar,married,high school,no,yes,no,telephone,233,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,services,married,high school,no,yes,no,cellular,126,2,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
34,admin,married,high school,no,yes,no,cellular,238,1,success,-1.7,94.055,-39.8,0.704,4991.6,yes
42,technician,married,high school,no,yes,no,cellular,188,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
44,admin,divorced,high school,no,yes,no,cellular,173,8,failure,-1.8,92.893,-46.2,1.291,5099.1,no
49,unemployed,married,high school,no,yes,no,cellular,98,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,admin,married,high school,no,yes,no,cellular,293,3,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
33,admin,single,high school,no,yes,no,cellular,498,5,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,admin,divorced,high school,no,yes,yes,telephone,82,2,failure,-1.8,92.893,-46.2,1.299,5099.1,no
45,blue-collar,married,high school,no,yes,yes,cellular,449,2,success,-1.1,94.767,-50.8,1.05,4963.6,yes
26,admin,single,high school,no,yes,no,telephone,160,3,nonexistent,1.1,93.994,-36.4,4.864,5191,no
49,admin,married,high school,no,yes,no,cellular,183,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
25,services,married,high school,no,yes,no,cellular,164,1,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
51,blue-collar,married,high school,no,yes,no,cellular,809,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
41,blue-collar,married,high school,no,yes,no,cellular,239,1,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
40,management,married,high school,no,yes,no,cellular,286,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23,student,single,high school,no,yes,no,cellular,226,2,failure,-1.1,94.601,-49.5,1.032,4963.6,yes
26,student,single,high school,no,yes,no,cellular,113,2,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
30,technician,married,high school,no,yes,no,telephone,212,6,nonexistent,1.1,93.994,-36.4,4.86,5191,no
35,management,single,high school,no,yes,yes,cellular,130,2,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
37,admin,single,high school,no,yes,no,telephone,49,4,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
49,technician,divorced,high school,no,yes,no,cellular,388,1,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
56,retired,married,high school,no,yes,no,telephone,167,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,retired,divorced,high school,no,yes,no,cellular,145,2,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
41,admin,married,high school,no,yes,no,cellular,181,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
31,blue-collar,single,high school,no,yes,no,cellular,361,1,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
39,services,married,high school,no,yes,yes,cellular,200,1,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
37,admin,married,high school,no,yes,no,telephone,166,4,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,admin,single,high school,no,yes,no,cellular,27,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
27,admin,single,high school,no,yes,no,cellular,130,1,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
29,blue-collar,married,high school,no,yes,no,telephone,42,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,blue-collar,married,high school,no,yes,no,cellular,181,1,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
32,services,married,high school,no,yes,yes,telephone,184,9,nonexistent,1.1,93.994,-36.4,4.858,5191,no
54,self-employed,married,high school,no,yes,no,cellular,204,4,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,technician,single,high school,no,yes,no,cellular,44,2,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
31,housemaid,single,high school,no,yes,no,cellular,125,3,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,admin,single,high school,no,yes,no,cellular,304,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
44,admin,single,high school,no,yes,no,cellular,728,1,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
43,admin,married,high school,no,yes,no,cellular,128,22,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,admin,single,high school,no,yes,yes,cellular,1476,4,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
25,technician,single,high school,no,yes,no,cellular,581,3,failure,-1.8,93.876,-40,0.699,5008.7,no
33,admin,single,high school,no,yes,no,cellular,659,1,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
36,technician,single,high school,no,yes,no,cellular,243,1,failure,-2.9,92.469,-33.6,1.029,5076.2,no
30,admin,married,high school,no,yes,no,cellular,53,6,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
54,retired,single,high school,no,yes,no,cellular,577,3,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,blue-collar,single,high school,no,yes,no,cellular,90,1,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
34,technician,married,high school,no,yes,no,cellular,107,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,technician,married,high school,no,yes,no,cellular,67,1,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
59,retired,married,high school,no,yes,yes,telephone,204,2,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
28,services,married,high school,no,yes,yes,telephone,114,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,services,single,high school,no,yes,no,cellular,181,2,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
52,admin,married,high school,no,yes,no,cellular,152,2,failure,-1.8,93.075,-47.1,1.435,5099.1,no
33,services,single,high school,no,yes,no,telephone,326,5,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
57,admin,single,high school,no,yes,no,telephone,26,5,success,-1.8,92.893,-46.2,1.244,5099.1,no
21,student,single,high school,no,yes,yes,cellular,286,2,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,yes
32,services,single,high school,no,yes,no,cellular,53,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
34,services,single,high school,no,yes,no,cellular,541,3,failure,-1.8,92.893,-46.2,1.327,5099.1,no
37,admin,married,high school,no,yes,no,telephone,115,4,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,services,married,high school,no,yes,yes,telephone,73,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
31,services,divorced,high school,no,yes,yes,cellular,90,1,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
31,technician,single,high school,no,yes,yes,cellular,113,2,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
24,admin,single,high school,no,yes,yes,cellular,224,1,nonexistent,-1.8,92.843,-50,1.602,5099.1,yes
27,admin,married,high school,no,yes,yes,cellular,201,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
49,admin,married,high school,no,yes,no,cellular,59,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
47,services,divorced,high school,no,yes,no,telephone,313,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,entrepreneur,married,high school,no,yes,no,cellular,100,1,failure,-0.1,93.2,-42,4.12,5195.8,no
30,entrepreneur,married,high school,no,yes,no,cellular,164,3,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
